YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2022-W41,IT,449838.0,,,4,,6,1,6,0,0,0,0,ITH2,ALL,COM,59030133
2022-W41,IT,432409.0,,,6,,3,281,2681,17,0,0,0,ITH1,ALL,COMBA.4-5,59030133
2022-W41,IT,432409.0,,,12,,11,10,56,30,0,0,0,ITH1,ALL,COM,59030133
2022-W41,IT,8349264.0,,,1,,19,3454,63797,73,0,0,0,ITC4,ALL,COMBA.4-5,59030133
2022-W41,IT,8349264.0,,,0,,3,841,14060,4,0,0,0,ITC4,ALL,COMBA.1,59030133
2022-W41,IT,8349264.0,,,90,,105,24,40,0,0,0,0,ITC4,ALL,COM,59030133
2022-W41,IT,104499.0,,,0,,0,0,45,0,0,0,0,ITC2,ALL,MODBA.1,59030133
2022-W41,IT,104499.0,,,0,,0,1,75,1,0,0,0,ITC2,ALL,COMBA.4-5,59030133
2022-W41,IT,104499.0,,,0,,0,29,775,2,0,0,0,ITC2,ALL,COMBA.1,59030133
2022-W41,IT,104499.0,,,1,,0,0,0,0,0,0,0,ITC2,ALL,COM,59030133
2022-W41,IT,3632712.0,,,0,,0,141,1061,0,0,0,0,ITC1,ALL,MODBA.1,59030133
2022-W41,IT,3632712.0,,,0,,0,1,0,0,0,0,0,ITC1,ALL,JANSS,59030133
2022-W41,IT,3632712.0,,,4,,1,197,5229,285,0,0,0,ITC1,ALL,COMBA.4-5,59030133
2022-W41,IT,3632712.0,,,19,,12,1190,23509,436,0,0,0,ITC1,ALL,COMBA.1,59030133
2022-W41,IT,3632712.0,,,57,,48,22,132,3,0,0,0,ITC1,ALL,COM,59030133
2022-W41,IT,49811219.0,3201.0,,0,,0,1,3,0,0,0,0,IT,ALL,MOD,59030133
2022-W41,IT,49811219.0,0.0,,2,,3,362,4604,17,0,0,0,IT,ALL,MODBA.1,59030133
2022-W41,IT,49811219.0,0.0,,0,,0,1,0,0,0,0,0,IT,ALL,JANSS,59030133
2022-W41,IT,49811219.0,0.0,,140,,139,13432,172689,866,0,0,0,IT,ALL,COMBA.4-5,59030133
2022-W41,IT,49811219.0,0.0,,141,,116,9733,110602,1077,0,0,0,IT,ALL,COMBA.1,59030133
2022-W41,IT,49811219.0,77821.0,,513,,492,484,2279,40,0,0,0,IT,ALL,COM,59030133
2022-W38,IT,1377717.0,,,0,,0,56,435,0,0,0,0,ITG2,ALL,COMBA.1,59030133
2022-W38,IT,1377717.0,,,6,,10,252,2138,3,0,0,0,ITG2,ALL,COM,59030133
2022-W38,IT,4030695.0,,,0,,2,15,55,0,0,0,0,ITG1,ALL,MOD,59030133
2022-W38,IT,4030695.0,,,0,,0,0,1,0,0,0,0,ITG1,ALL,COMBA.4-5,59030133
2022-W38,IT,4030695.0,,,0,,1,110,904,11,0,0,0,ITG1,ALL,COMBA.1,59030133
2022-W38,IT,4030695.0,,,30,,50,551,2187,2,0,0,0,ITG1,ALL,COM,59030133
2022-W38,IT,1558662.0,,,0,,2,66,280,0,0,0,0,ITF6,ALL,MOD,59030133
2022-W38,IT,1558662.0,,,0,,0,17,94,0,0,0,0,ITF6,ALL,COMBA.1,59030133
2022-W38,IT,1558662.0,,,21,,31,108,551,2,0,0,0,ITF6,ALL,COM,59030133
2022-W38,IT,463918.0,,,0,,0,7,56,0,0,0,0,ITF5,ALL,MOD,59030133
2022-W38,IT,463918.0,,,0,,0,3,20,0,0,0,0,ITF5,ALL,COMBA.1,59030133
2022-W38,IT,463918.0,,,0,,1,32,231,0,0,0,0,ITF5,ALL,COM,59030133
2022-W38,IT,3312433.0,,,5,,1,114,700,0,0,0,0,ITF4,ALL,COMBA.1,59030133
2022-W38,IT,3312433.0,,,30,,34,431,2158,0,0,0,0,ITF4,ALL,COM,59030133
2022-W38,IT,4645744.0,,,0,,5,12,110,0,0,0,0,ITF3,ALL,MOD,59030133
2022-W38,IT,4645744.0,,,3,,13,489,4138,0,0,0,0,ITF3,ALL,COMBA.1,59030133
2022-W38,IT,4645744.0,,,43,,38,205,896,0,0,0,0,ITF3,ALL,COM,59030133
2022-W38,IT,252530.0,,,0,,0,2,23,0,0,0,0,ITF2,ALL,MOD,59030133
2022-W38,IT,252530.0,,,0,,0,10,97,0,0,0,0,ITF2,ALL,COMBA.1,59030133
2022-W38,IT,252530.0,,,1,,7,14,223,0,0,0,0,ITF2,ALL,COM,59030133
2022-W38,IT,1087183.0,,,0,,0,20,165,0,0,0,0,ITF1,ALL,MOD,59030133
2022-W38,IT,1087183.0,,,0,,0,24,150,1,0,0,0,ITF1,ALL,COMBA.1,59030133
2022-W38,IT,1087183.0,,,14,,19,137,848,1,0,0,0,ITF1,ALL,COM,59030133
2022-W38,IT,4815838.0,,,0,,1,13,51,0,0,0,0,ITI4,ALL,MOD,59030133
2022-W38,IT,4815838.0,,,0,,5,227,2095,5,0,0,0,ITI4,ALL,COMBA.1,59030133
2022-W38,IT,4815838.0,,,76,,82,709,4935,0,0,0,0,ITI4,ALL,COM,59030133
2022-W38,IT,1266109.0,,,0,,1,5,109,0,0,0,0,ITI3,ALL,MOD,59030133
2022-W38,IT,1266109.0,,,0,,0,32,228,0,0,0,0,ITI3,ALL,COMBA.1,59030133
2022-W38,IT,1266109.0,,,8,,10,156,1335,0,0,0,0,ITI3,ALL,COM,59030133
2022-W38,IT,732500.0,,,0,,0,15,113,0,0,0,0,ITI2,ALL,MOD,59030133
2022-W38,IT,732500.0,,,0,,0,1,40,0,0,0,0,ITI2,ALL,COMBA.1,59030133
2022-W38,IT,732500.0,,,4,,3,123,1184,3,0,0,0,ITI2,ALL,COM,59030133
2022-W38,IT,3127488.0,,,0,,0,1,6,0,0,0,0,ITI1,ALL,MOD,59030133
2022-W38,IT,3127488.0,,,0,,1,1,0,0,0,0,0,ITI1,ALL,NVXD,59030133
2022-W38,IT,3127488.0,,,2,,0,16,126,0,0,0,0,ITI1,ALL,COMBA.1,59030133
2022-W38,IT,3127488.0,,,49,,47,1334,5675,0,0,0,0,ITI1,ALL,COM,59030133
2022-W38,IT,3744936.0,,,0,,2,0,0,0,0,0,0,ITH5,ALL,MOD,59030133
2022-W38,IT,3744936.0,,,0,,1,1,0,0,0,0,0,ITH5,ALL,NVXD,59030133
2022-W38,IT,3744936.0,,,2,,10,1132,5652,2,0,0,0,ITH5,ALL,COMBA.1,59030133
2022-W38,IT,3744936.0,,,51,,52,444,3441,0,0,0,0,ITH5,ALL,COM,59030133
2022-W38,IT,1307406.0,,,2,,0,83,704,0,0,0,0,ITC3,ALL,COMBA.1,59030133
2022-W38,IT,1307406.0,,,19,,25,454,3560,0,0,0,0,ITC3,ALL,COM,59030133
2022-W38,IT,1024661.0,,,0,,0,2,8,0,0,0,0,ITH4,ALL,MOD,59030133
2022-W38,IT,1024661.0,,,0,,3,0,0,0,0,0,0,ITH4,ALL,NVXD,59030133
2022-W38,IT,1024661.0,,,6,,4,90,752,5,0,0,0,ITH4,ALL,COMBA.1,59030133
2022-W38,IT,1024661.0,,,20,,17,281,1688,1,0,0,0,ITH4,ALL,COM,59030133
2022-W38,IT,4094677.0,,,0,,0,9,85,0,0,0,0,ITH3,ALL,MOD,59030133
2022-W38,IT,4094677.0,,,0,,0,0,9,0,0,0,0,ITH3,ALL,COMBA.4-5,59030133
2022-W38,IT,4094677.0,,,6,,12,1181,5808,0,0,0,0,ITH3,ALL,COMBA.1,59030133
2022-W38,IT,4094677.0,,,47,,42,104,416,0,0,0,0,ITH3,ALL,COM,59030133
2022-W38,IT,449838.0,,,0,,0,5,9,1,0,0,0,ITH2,ALL,COMBA.1,59030133
2022-W38,IT,449838.0,,,12,,3,173,1117,0,0,0,0,ITH2,ALL,COM,59030133
2022-W38,IT,432409.0,,,0,,0,1,0,0,0,0,0,ITH1,ALL,MOD,59030133
2022-W38,IT,432409.0,,,1,,0,0,0,0,0,0,0,ITH1,ALL,NVXD,59030133
2022-W38,IT,432409.0,,,8,,5,128,822,0,0,0,0,ITH1,ALL,COM,59030133
2022-W38,IT,8349264.0,,,0,,0,21,157,0,0,0,0,ITC4,ALL,MOD,59030133
2022-W38,IT,8349264.0,,,1,,2,2,0,0,0,0,0,ITC4,ALL,NVXD,59030133
2022-W38,IT,8349264.0,,,0,,1,437,3771,0,0,0,0,ITC4,ALL,COMBA.1,59030133
2022-W38,IT,8349264.0,,,128,,129,1935,16621,8,0,0,0,ITC4,ALL,COM,59030133
2022-W38,IT,104499.0,,,0,,0,4,35,0,0,0,0,ITC2,ALL,MOD,59030133
2022-W38,IT,104499.0,,,0,,1,0,0,0,0,0,0,ITC2,ALL,NVXD,59030133
2022-W38,IT,104499.0,,,0,,0,0,5,0,0,0,0,ITC2,ALL,COMBA.1,59030133
2022-W38,IT,104499.0,,,1,,3,19,166,0,0,0,0,ITC2,ALL,COM,59030133
2022-W38,IT,3632712.0,,,0,,0,0,5,0,0,0,0,ITC1,ALL,MOD,59030133
2022-W38,IT,3632712.0,,,2,,0,137,838,1,0,0,0,ITC1,ALL,COMBA.1,59030133
2022-W38,IT,3632712.0,,,63,,84,738,6143,0,0,0,0,ITC1,ALL,COM,59030133
2022-W33,IT,49811219.0,6.0,,727,,951,14541,75032,7,0,0,0,IT,ALL,COM,59030133
2022-W42,IT,463918.0,,,0,,0,12,187,3,0,0,0,ITF5,ALL,MODBA.1,59030133
2022-W42,IT,463918.0,,,0,,0,82,1079,18,0,0,0,ITF5,ALL,COMBA.4-5,59030133
2022-W42,IT,463918.0,,,0,,2,40,561,24,0,0,0,ITF5,ALL,COMBA.1,59030133
2022-W42,IT,463918.0,,,3,,1,3,37,6,0,0,0,ITF5,ALL,COM,59030133
2022-W42,IT,3312433.0,,,0,,0,0,2,0,0,0,0,ITF4,ALL,MOD,59030133
2022-W42,IT,3312433.0,,,0,,2,2,82,1,0,0,0,ITF4,ALL,MODBA.1,59030133
2022-W42,IT,3312433.0,,,28,,10,1140,11312,256,0,0,0,ITF4,ALL,COMBA.4-5,59030133
2022-W42,IT,3312433.0,,,12,,10,587,5769,80,0,0,0,ITF4,ALL,COMBA.1,59030133
2022-W42,IT,3312433.0,,,13,,14,24,180,1,0,0,0,ITF4,ALL,COM,59030133
2022-W42,IT,4645744.0,,,0,,1,1,2,0,0,0,0,ITF3,ALL,MOD,59030133
2022-W42,IT,4645744.0,,,1,,0,38,551,1,0,0,0,ITF3,ALL,MODBA.1,59030133
2022-W42,IT,4645744.0,,,3,,15,888,9227,122,0,0,0,ITF3,ALL,COMBA.4-5,59030133
2022-W42,IT,4645744.0,,,3,,11,213,1730,34,0,0,0,ITF3,ALL,COMBA.1,59030133
2022-W38,IT,49811219.0,2211845.0,,631,,692,8328,56335,20,0,0,0,IT,ALL,COM,59030133
2022-W37,IT,1377717.0,,,0,,0,0,1,0,0,0,0,ITG2,ALL,COMBA.1,59030133
2022-W37,IT,1377717.0,,,6,,10,216,1456,2,0,0,0,ITG2,ALL,COM,59030133
2022-W37,IT,4030695.0,,,0,,3,10,23,0,0,0,0,ITG1,ALL,MOD,59030133
2022-W37,IT,4030695.0,,,0,,0,0,7,0,0,0,0,ITG1,ALL,COMBA.1,59030133
2022-W37,IT,4030695.0,,,57,,83,650,2033,2,0,0,0,ITG1,ALL,COM,59030133
2022-W37,IT,1558662.0,,,0,,0,29,80,0,0,0,0,ITF6,ALL,MOD,59030133
2022-W37,IT,1558662.0,,,33,,19,141,515,0,0,0,0,ITF6,ALL,COM,59030133
2022-W37,IT,463918.0,,,2,,2,46,297,0,0,0,0,ITF5,ALL,COM,59030133
2022-W37,IT,3312433.0,,,0,,0,0,4,0,0,0,0,ITF4,ALL,MOD,59030133
2022-W37,IT,3312433.0,,,1,,0,0,0,0,0,0,0,ITF4,ALL,NVXD,59030133
2022-W37,IT,3312433.0,,,0,,0,4,28,0,0,0,0,ITF4,ALL,COMBA.1,59030133
2022-W37,IT,3312433.0,,,26,,34,599,2504,0,0,0,0,ITF4,ALL,COM,59030133
2022-W37,IT,4645744.0,,,0,,7,23,79,0,0,0,0,ITF3,ALL,MOD,59030133
2022-W37,IT,4645744.0,,,2,,4,152,1385,0,0,0,0,ITF3,ALL,COMBA.1,59030133
2022-W37,IT,4645744.0,,,97,,51,529,2450,0,0,0,0,ITF3,ALL,COM,59030133
2022-W37,IT,252530.0,,,0,,0,1,20,0,0,0,0,ITF2,ALL,MOD,59030133
2022-W37,IT,252530.0,,,0,,1,0,0,0,0,0,0,ITF2,ALL,NVXD,59030133
2022-W37,IT,252530.0,,,2,,4,37,352,0,0,0,0,ITF2,ALL,COM,59030133
2022-W37,IT,1087183.0,,,0,,1,6,83,0,0,0,0,ITF1,ALL,MOD,59030133
2022-W37,IT,1087183.0,,,0,,0,0,2,0,0,0,0,ITF1,ALL,COMBA.1,59030133
2022-W37,IT,1087183.0,,,15,,16,158,851,0,0,0,0,ITF1,ALL,COM,59030133
2022-W37,IT,4815838.0,,,0,,1,8,25,0,0,0,0,ITI4,ALL,MOD,59030133
2022-W37,IT,4815838.0,,,0,,0,7,50,0,0,0,0,ITI4,ALL,COMBA.1,59030133
2022-W37,IT,4815838.0,,,74,,61,881,4807,0,0,0,0,ITI4,ALL,COM,59030133
2022-W37,IT,1266109.0,,,1,,4,20,71,0,0,0,0,ITI3,ALL,MOD,59030133
2022-W37,IT,1266109.0,,,0,,0,0,1,0,0,0,0,ITI3,ALL,COMBA.1,59030133
2022-W37,IT,1266109.0,,,16,,20,185,906,0,0,0,0,ITI3,ALL,COM,59030133
2022-W37,IT,732500.0,,,1,,0,0,3,0,0,0,0,ITI2,ALL,COMBA.1,59030133
2022-W37,IT,732500.0,,,10,,20,239,1596,0,0,0,0,ITI2,ALL,COM,59030133
2022-W37,IT,3127488.0,,,0,,3,2,0,0,0,0,0,ITI1,ALL,NVXD,59030133
2022-W37,IT,3127488.0,,,0,,0,1,4,0,0,0,0,ITI1,ALL,COMBA.1,59030133
2022-W37,IT,3127488.0,,,37,,68,945,2715,0,0,0,0,ITI1,ALL,COM,59030133
2022-W37,IT,3744936.0,,,0,,1,1,0,0,0,0,0,ITH5,ALL,NVXD,59030133
2022-W37,IT,3744936.0,,,4,,24,1362,8648,8,0,0,0,ITH5,ALL,COMBA.1,59030133
2022-W37,IT,3744936.0,,,60,,65,582,3436,0,0,0,0,ITH5,ALL,COM,59030133
2022-W37,IT,1307406.0,,,0,,3,12,109,0,0,0,0,ITC3,ALL,MOD,59030133
2022-W37,IT,1307406.0,,,1,,0,0,0,0,0,0,0,ITC3,ALL,NVXD,59030133
2022-W37,IT,1307406.0,,,0,,0,6,5,0,0,0,0,ITC3,ALL,COMBA.1,59030133
2022-W37,IT,1307406.0,,,26,,26,429,2744,0,0,0,0,ITC3,ALL,COM,59030133
2022-W37,IT,1024661.0,,,0,,0,0,1,0,0,0,0,ITH4,ALL,MOD,59030133
2022-W37,IT,1024661.0,,,0,,0,1,0,0,0,0,0,ITH4,ALL,NVXD,59030133
2022-W37,IT,1024661.0,,,0,,0,0,1,0,0,0,0,ITH4,ALL,JANSS,59030133
2022-W37,IT,1024661.0,,,3,,0,25,74,0,0,0,0,ITH4,ALL,COMBA.1,59030133
2022-W37,IT,1024661.0,,,21,,22,296,1603,0,0,0,0,ITH4,ALL,COM,59030133
2022-W37,IT,4094677.0,,,6,,14,980,4588,0,0,0,0,ITH3,ALL,COMBA.1,59030133
2022-W37,IT,4094677.0,,,53,,59,247,865,0,0,0,0,ITH3,ALL,COM,59030133
2022-W37,IT,449838.0,,,0,,0,1,2,0,0,0,0,ITH2,ALL,COMBA.1,59030133
2022-W37,IT,449838.0,,,7,,10,125,842,0,0,0,0,ITH2,ALL,COM,59030133
2022-W37,IT,432409.0,,,0,,0,6,4,0,0,0,0,ITH1,ALL,MOD,59030133
2022-W37,IT,432409.0,,,0,,2,1,0,0,0,0,0,ITH1,ALL,NVXD,59030133
2022-W37,IT,432409.0,,,0,,1,0,0,0,0,0,0,ITH1,ALL,JANSS,59030133
2022-W37,IT,432409.0,,,4,,11,109,486,0,0,0,0,ITH1,ALL,COM,59030133
2022-W37,IT,8349264.0,,,0,,3,4,13,0,0,0,0,ITC4,ALL,MOD,59030133
2022-W37,IT,8349264.0,,,0,,0,1,0,0,0,0,0,ITC4,ALL,NVXD,59030133
2022-W37,IT,8349264.0,,,0,,0,0,12,0,0,0,0,ITC4,ALL,COMBA.1,59030133
2022-W37,IT,8349264.0,,,155,,151,2605,18695,5,0,0,0,ITC4,ALL,COM,59030133
2022-W37,IT,104499.0,,,0,,0,1,31,0,0,0,0,ITC2,ALL,MOD,59030133
2022-W37,IT,104499.0,,,1,,4,22,83,0,0,0,0,ITC2,ALL,COM,59030133
2022-W37,IT,3632712.0,,,1,,0,27,71,0,0,0,0,ITC1,ALL,COMBA.1,59030133
2022-W37,IT,3632712.0,,,75,,81,943,5710,0,0,0,0,ITC1,ALL,COM,59030133
2022-W37,IT,49811219.0,877850.0,,1,,22,120,543,0,0,0,0,IT,ALL,MOD,59030133
2022-W37,IT,49811219.0,100.0,,2,,6,5,0,0,0,0,0,IT,ALL,NVXD,59030133
2022-W37,IT,49811219.0,0.0,,0,,1,0,1,0,0,0,0,IT,ALL,JANSS,59030133
2022-W37,IT,49811219.0,0.0,,17,,42,2565,14881,8,0,0,0,IT,ALL,COMBA.1,59030133
2022-W37,IT,49811219.0,4749124.0,,777,,817,9984,54946,9,0,0,0,IT,ALL,COM,59030133
2022-W34,IT,1377717.0,,,1,,1,0,0,0,0,0,0,ITG2,ALL,NVXD,59030133
2022-W34,IT,1377717.0,,,17,,26,437,2521,0,0,0,0,ITG2,ALL,COM,59030133
2022-W34,IT,4030695.0,,,0,,3,2,18,0,0,0,0,ITG1,ALL,MOD,59030133
2022-W34,IT,4030695.0,,,0,,4,0,0,0,0,0,0,ITG1,ALL,NVXD,59030133
2022-W34,IT,4030695.0,,,68,,143,1130,2718,0,0,0,0,ITG1,ALL,COM,59030133
2022-W34,IT,1558662.0,,,0,,3,10,77,0,0,0,0,ITF6,ALL,MOD,59030133
2022-W34,IT,1558662.0,,,26,,47,362,1396,4,0,0,0,ITF6,ALL,COM,59030133
2022-W34,IT,463918.0,,,0,,1,3,12,0,0,0,0,ITF5,ALL,MOD,59030133
2022-W34,IT,463918.0,,,5,,12,96,467,0,0,0,0,ITF5,ALL,COM,59030133
2022-W34,IT,3312433.0,,,47,,69,867,3817,0,0,0,0,ITF4,ALL,COM,59030133
2022-W34,IT,4645744.0,,,2,,7,30,89,0,0,0,0,ITF3,ALL,MOD,59030133
2022-W34,IT,4645744.0,,,48,,101,839,4570,0,0,0,0,ITF3,ALL,COM,59030133
2022-W34,IT,252530.0,,,0,,0,10,27,0,0,0,0,ITF2,ALL,MOD,59030133
2022-W34,IT,252530.0,,,1,,0,0,0,0,0,0,0,ITF2,ALL,NVXD,59030133
2022-W34,IT,252530.0,,,4,,3,67,343,0,0,0,0,ITF2,ALL,COM,59030133
2022-W34,IT,1087183.0,,,0,,1,0,0,0,0,0,0,ITF1,ALL,NVXD,59030133
2022-W34,IT,1087183.0,,,16,,25,242,1365,2,0,0,0,ITF1,ALL,COM,59030133
2022-W34,IT,4815838.0,,,1,,9,38,89,0,0,0,0,ITI4,ALL,MOD,59030133
2022-W34,IT,4815838.0,,,1,,5,0,0,0,0,0,0,ITI4,ALL,NVXD,59030133
2022-W34,IT,4815838.0,,,103,,128,1283,4786,0,0,0,0,ITI4,ALL,COM,59030133
2022-W34,IT,1266109.0,,,1,,8,101,704,0,0,0,0,ITI3,ALL,MOD,59030133
2022-W34,IT,1266109.0,,,0,,1,0,0,0,0,0,0,ITI3,ALL,NVXD,59030133
2022-W34,IT,1266109.0,,,59,,18,314,1710,0,0,0,0,ITI3,ALL,COM,59030133
2022-W34,IT,732500.0,,,0,,0,26,61,0,0,0,0,ITI2,ALL,MOD,59030133
2022-W34,IT,732500.0,,,21,,13,214,1258,1,0,0,0,ITI2,ALL,COM,59030133
2022-W34,IT,3127488.0,,,1,,0,0,0,0,0,0,0,ITI1,ALL,NVXD,59030133
2022-W34,IT,3127488.0,,,90,,84,1307,4429,0,0,0,0,ITI1,ALL,COM,59030133
2022-W34,IT,3744936.0,,,2,,4,0,0,0,0,0,0,ITH5,ALL,NVXD,59030133
2022-W34,IT,3744936.0,,,84,,114,2388,14715,0,0,0,0,ITH5,ALL,COM,59030133
2022-W34,IT,1307406.0,,,2,,0,3,31,0,0,0,0,ITC3,ALL,MOD,59030133
2022-W34,IT,1307406.0,,,0,,1,0,0,0,0,0,0,ITC3,ALL,NVXD,59030133
2022-W34,IT,1307406.0,,,70,,45,499,2614,0,0,0,0,ITC3,ALL,COM,59030133
2022-W34,IT,1024661.0,,,2,,2,1,0,0,0,0,0,ITH4,ALL,NVXD,59030133
2022-W34,IT,1024661.0,,,31,,29,475,2282,0,0,0,0,ITH4,ALL,COM,59030133
2022-W34,IT,4094677.0,,,2,,8,3,0,0,0,0,0,ITH3,ALL,NVXD,59030133
2022-W34,IT,4094677.0,,,64,,91,1806,7064,0,0,0,0,ITH3,ALL,COM,59030133
2022-W34,IT,449838.0,,,0,,4,0,0,0,0,0,0,ITH2,ALL,NVXD,59030133
2022-W34,IT,449838.0,,,12,,11,188,1038,0,0,0,0,ITH2,ALL,COM,59030133
2022-W34,IT,432409.0,,,0,,1,28,102,0,0,0,0,ITH1,ALL,MOD,59030133
2022-W34,IT,432409.0,,,0,,1,0,0,0,0,0,0,ITH1,ALL,NVXD,59030133
2022-W34,IT,432409.0,,,0,,1,0,0,0,0,0,0,ITH1,ALL,JANSS,59030133
2022-W34,IT,432409.0,,,3,,7,125,380,0,0,0,0,ITH1,ALL,COM,59030133
2022-W34,IT,8349264.0,,,0,,1,5,10,0,0,0,0,ITC4,ALL,MOD,59030133
2022-W34,IT,8349264.0,,,1,,5,3,0,0,0,0,0,ITC4,ALL,NVXD,59030133
2022-W34,IT,8349264.0,,,144,,203,3259,20453,1,0,0,0,ITC4,ALL,COM,59030133
2022-W34,IT,104499.0,,,0,,0,4,17,0,0,0,0,ITC2,ALL,MOD,59030133
2022-W34,IT,104499.0,,,4,,0,33,185,0,0,0,0,ITC2,ALL,COM,59030133
2022-W34,IT,3632712.0,,,0,,5,0,0,0,0,0,0,ITC1,ALL,NVXD,59030133
2022-W34,IT,3632712.0,,,0,,0,0,1,0,0,0,0,ITC1,ALL,JANSS,59030133
2022-W34,IT,3632712.0,,,98,,76,1219,9328,0,0,0,0,ITC1,ALL,COM,59030133
2022-W34,IT,49811219.0,100.0,,6,,33,260,1237,0,0,0,0,IT,ALL,MOD,59030133
2022-W39,IT,49811219.0,23.0,,569,,625,2186,14529,7,0,0,0,IT,ALL,COM,59030133
2022-W40,IT,1377717.0,,,0,,0,1,1,0,0,0,0,ITG2,ALL,MODBA.1,59030133
2022-W40,IT,1377717.0,,,0,,0,150,2744,15,0,0,0,ITG2,ALL,COMBA.4-5,59030133
2022-W40,IT,1377717.0,,,0,,2,244,3316,6,0,0,0,ITG2,ALL,COMBA.1,59030133
2022-W40,IT,1377717.0,,,7,,6,3,37,0,0,0,0,ITG2,ALL,COM,59030133
2022-W40,IT,4030695.0,,,0,,0,19,101,0,0,0,0,ITG1,ALL,MODBA.1,59030133
2022-W40,IT,4030695.0,,,0,,7,365,4259,3,0,0,0,ITG1,ALL,COMBA.4-5,59030133
2022-W40,IT,4030695.0,,,1,,10,485,4309,20,0,0,0,ITG1,ALL,COMBA.1,59030133
2022-W40,IT,4030695.0,,,36,,59,77,233,13,0,0,0,ITG1,ALL,COM,59030133
2022-W40,IT,1558662.0,,,0,,1,32,398,3,0,0,0,ITF6,ALL,MODBA.1,59030133
2022-W40,IT,1558662.0,,,0,,1,127,2000,12,0,0,0,ITF6,ALL,COMBA.4-5,59030133
2022-W40,IT,1558662.0,,,0,,1,59,771,4,0,0,0,ITF6,ALL,COMBA.1,59030133
2022-W40,IT,1558662.0,,,9,,29,18,38,0,0,0,0,ITF6,ALL,COM,59030133
2022-W40,IT,463918.0,,,0,,0,4,131,0,0,0,0,ITF5,ALL,MODBA.1,59030133
2022-W40,IT,463918.0,,,0,,0,18,269,0,0,0,0,ITF5,ALL,COMBA.4-5,59030133
2022-W40,IT,463918.0,,,0,,0,27,453,8,0,0,0,ITF5,ALL,COMBA.1,59030133
2022-W40,IT,463918.0,,,5,,3,1,20,0,0,0,0,ITF5,ALL,COM,59030133
2022-W40,IT,3312433.0,,,0,,0,1,0,0,0,0,0,ITF4,ALL,MOD,59030133
2022-W40,IT,3312433.0,,,0,,0,2,36,0,0,0,0,ITF4,ALL,MODBA.1,59030133
2022-W40,IT,3312433.0,,,4,,6,416,3528,13,0,0,0,ITF4,ALL,COMBA.4-5,59030133
2022-W40,IT,3312433.0,,,3,,5,506,4713,4,0,0,0,ITF4,ALL,COMBA.1,59030133
2022-W40,IT,3312433.0,,,89,,78,63,376,0,0,0,0,ITF4,ALL,COM,59030133
2022-W40,IT,4645744.0,,,0,,3,2,4,0,0,0,0,ITF3,ALL,MOD,59030133
2022-W40,IT,4645744.0,,,1,,1,9,272,3,0,0,0,ITF3,ALL,MODBA.1,59030133
2022-W40,IT,4645744.0,,,1,,8,352,4134,2,0,0,0,ITF3,ALL,COMBA.4-5,59030133
2022-W40,IT,4645744.0,,,8,,6,508,4337,6,0,0,0,ITF3,ALL,COMBA.1,59030133
2022-W40,IT,4645744.0,,,51,,70,71,198,0,0,0,0,ITF3,ALL,COM,59030133
2022-W40,IT,252530.0,,,0,,0,0,40,0,0,0,0,ITF2,ALL,MODBA.1,59030133
2022-W40,IT,252530.0,,,0,,0,21,605,1,0,0,0,ITF2,ALL,COMBA.4-5,59030133
2022-W40,IT,252530.0,,,0,,0,14,277,1,0,0,0,ITF2,ALL,COMBA.1,59030133
2022-W40,IT,252530.0,,,1,,0,4,6,0,0,0,0,ITF2,ALL,COM,59030133
2022-W40,IT,1087183.0,,,0,,0,31,462,0,0,0,0,ITF1,ALL,MODBA.1,59030133
2022-W40,IT,1087183.0,,,0,,1,20,344,0,0,0,0,ITF1,ALL,COMBA.4-5,59030133
2022-W40,IT,1087183.0,,,0,,0,133,1958,5,0,0,0,ITF1,ALL,COMBA.1,59030133
2022-W40,IT,1087183.0,,,16,,4,32,293,3,0,0,0,ITF1,ALL,COM,59030133
2022-W40,IT,4815838.0,,,0,,2,14,78,2,0,0,0,ITI4,ALL,MODBA.1,59030133
2022-W40,IT,4815838.0,,,2,,6,725,9540,53,0,0,0,ITI4,ALL,COMBA.4-5,59030133
2022-W40,IT,4815838.0,,,17,,17,1160,9601,52,0,0,0,ITI4,ALL,COMBA.1,59030133
2022-W40,IT,4815838.0,,,59,,39,36,139,2,0,0,0,ITI4,ALL,COM,59030133
2022-W40,IT,1266109.0,,,1,,1,1,2,0,0,0,0,ITI3,ALL,MOD,59030133
2022-W40,IT,1266109.0,,,0,,0,30,578,2,0,0,0,ITI3,ALL,MODBA.1,59030133
2022-W40,IT,1266109.0,,,0,,0,132,2061,10,0,0,0,ITI3,ALL,COMBA.4-5,59030133
2022-W40,IT,1266109.0,,,0,,2,133,1470,9,0,0,0,ITI3,ALL,COMBA.1,59030133
2022-W40,IT,1266109.0,,,11,,17,10,32,0,0,0,0,ITI3,ALL,COM,59030133
2022-W40,IT,732500.0,,,0,,0,24,258,0,0,0,0,ITI2,ALL,MODBA.1,59030133
2022-W40,IT,732500.0,,,0,,2,81,1252,2,0,0,0,ITI2,ALL,COMBA.4-5,59030133
2022-W40,IT,732500.0,,,0,,1,92,1134,6,0,0,0,ITI2,ALL,COMBA.1,59030133
